920	0	47	80	1	4	4	3	4	4	3	4	3	3	4	4	2	3	3	3	3	3	4	1	3	3	3	3	3	4	4	4	4
921	1	29	55	1	4	4	2	2	2	2	3	3	3	4	4	4	4	4	3	3	3	3	1	4	3	3	4	3	3	3	3	3
928	0	22	25	0	4	4	3	3	3	3	3	3	3	4	4	3	2	3	2	3	2	2	1	3	2	3	3	4	3	3	3	4
929	1	57	85	1	4	5	3	3	3	3	3	3	3	4	5	2	2	3	4	2	2	3	1	3	3	3	3	3	4	3	3	3
934	1	49	130	1	4	4	2	3	3	3	.	.	.	4	4	3	3	4	3	3	3	3	1	3	3	3	3	4	4	3	4	3
936	1	55	100	1	3	4	3	2	3	4	2	2	2	4	4	3	3	3	3	4	4	4	1	3	3	3	5	5	5	5	5	5
942	1	67	45	1	4	4	3	3	4	4	4	4	4	3	4	4	4	4	4	4	4	4	1	4	4	4	4	4	4	4	4	4
948	0	23	80	1	3	4	3	4	2	3	3	3	4	3	4	3	3	3	3	3	3	3	1	3	3	3	3	4	4	4	4	4
962	1	55	110	1	5	5	4	3	4	3	3	3	4	4	5	3	3	3	3	3	3	3	1	4	4	4	4	4	4	4	4	4
965	1	50	65	1	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	1	3	2	2	4	4	4	4	4	4
971	0	24	30	1	5	5	5	4	3	3	4	3	3	4	5	4	4	2	4	3	3	4	1	4	3	3	3	4	4	4	2	4
973	0	58	10	1	5	4	2	4	2	3	2	2	2	5	5	3	2	2	2	3	3	4	1	4	2	4	4	4	4	4	4	4
975	0	42	65	1	5	5	4	4	4	4	.	.	.	5	5	4	3	3	4	3	3	4	1	4	3	3	3	4	4	3	3	3
981	0	70	20	0	4	4	4	4	3	3	4	4	4	4	4	4	3	3	3	3	3	4	1	4	3	3	4	4	3	4	3	3
986	1	43	100	0	5	5	3	4	4	3	3	3	3	5	5	3	3	3	3	3	3	3	1	4	3	3	4	4	3	2	2	2
990	1	.	45	0	1	3	1	1	1	1	2	2	2	4	4	.	.	.	.	2	2	3	1	4	2	3	3	3	3	2	2	2
991	1	41	60	1	4	4	4	3	4	3	4	3	3	2	4	4	3	3	3	3	3	3	1	3	3	3	4	4	4	4	4	3
1008	0	46	120	1	5	5	4	4	4	3	3	3	3	4	5	4	4	4	4	4	4	4	1	4	4	4	4	4	4	4	4	4
1022	1	39	120	0	4	4	3	4	3	4	3	3	3	4	4	3	4	4	3	3	3	3	1	2	2	2	2	2	2	2	4	3
1023	1	79	160	0	4	4	3	2	3	3	3	3	3	5	5	3	4	3	3	3	2	3	1	4	2	4	4	4	4	4	4	4
1024	1	64	.	0	4	4	3	3	3	4	4	4	4	4	4	4	4	4	4	4	4	4	1	4	4	4	4	4	4	4	4	4
1035	1	27	150	1	1	2	3	1	1	1	2	2	3	2	3	1	2	1	1	1	1	3	1	2	1	1	3	4	2	2	4	2
1042	1	77	250	1	4	4	4	4	4	4	4	4	4	4	4	4	3	4	3	4	4	4	1	4	3	3	4	4	4	4	3	3
1045	0	46	130	1	3	4	4	5	5	4	3	4	4	4	4	3	3	4	3	3	4	4	1	4	2	3	4	4	4	4	4	4
1046	1	20	.	1	4	4	3	2	3	2	.	.	.	2	4	3	3	3	3	4	4	4	1	4	3	4	4	4	4	4	4	4
1048	1	45	70	1	3	4	4	4	4	2	3	4	4	2	4	4	3	4	3	3	3	4	1	4	2	2	3	4	3	4	4	3
1049	0	42	60	1	5	3	4	5	4	3	4	3	3	2	5	4	4	4	3	4	3	4	1	4	2	3	3	4	4	4	4	4
1053	0	21	100	1	4	4	.	.	.	.	.	.	.	1	3	1	2	2	2	2	2	3	1	1	2	1	3	4	1	1	4	1
1054	0	43	.	1	5	5	4	4	4	4	3	3	3	4	5	4	3	3	3	2	1	1	1	4	2	3	2	4	1	2	1	1
1058	1	59	75	1	5	5	4	4	4	4	2	2	3	3	5	4	4	3	4	4	3	4	1	3	4	3	3	4	3	3	4	3
1066	0	36	95	1	4	4	4	4	4	2	5	4	5	4	5	4	4	3	3	5	3	4	1	3	3	3	3	3	5	5	4	4
1071	0	54	.	1	5	5	4	3	3	4	4	4	4	5	5	4	3	3	3	3	3	4	1	3	1	2	5	5	5	5	5	5
1075	1	46	90	1	4	4	1	1	1	3	3	4	3	4	5	2	2	2	2	3	4	4	1	2	2	2	2	3	3	3	4	3
1088	0	60	40	1	5	5	4	4	4	4	4	4	4	3	4	4	4	4	4	4	4	4	1	4	4	4	3	3	4	4	4	4
1091	1	72	10	1	4	4	3	2	4	4	1	1	1	2	4	3	2	2	2	2	2	2	1	2	2	2	2	2	2	1	1	2
1092	1	51	150	0	4	4	.	2	3	4	3	3	3	4	5	4	3	3	3	3	3	3	1	3	3	3	4	4	5	5	5	5
1097	0	44	70	1	3	3	3	2	2	2	3	3	3	4	4	3	2	2	2	3	3	3	1	2	2	2	1	1	2	2	2	2
1102	1	58	100	1	4	4	3	4	4	4	4	4	4	4	4	3	3	3	3	3	3	4	1	3	3	3	3	4	4	4	4	4
1107	0	50	20	1	5	5	4	3	4	4	3	3	3	4	4	4	3	4	4	4	4	4	1	3	3	4	4	4	4	4	4	4
1110	1	37	80	1	5	4	3	4	3	2	4	4	4	4	4	3	2	2	2	4	4	4	1	1	1	2	2	2	2	2	4	2
1111	0	43	70	1	5	5	3	3	3	2	4	3	2	5	5	4	3	4	3	3	2	2	1	3	1	1	3	3	5	5	5	5
1118	0	54	110	0	5	5	4	4	4	4	4	3	4	4	4	.	3	4	4	4	3	4	1	5	3	3	5	5	5	5	5	5
1139	0	39	85	1	5	5	4	4	4	4	3	3	4	4	4	4	3	4	4	3	3	3	1	4	3	3	4	4	4	3	3	3
1140	0	46	90	1	4	4	4	3	3	2	4	4	4	3	4	4	3	3	3	4	4	4	1	4	2	3	3	4	3	4	4	4
1158	0	32	130	1	5	5	4	3	4	4	4	3	3	4	5	2	4	3	3	3	4	4	1	3	3	3	3	3	4	4	4	4
1164	1	49	30	1	4	5	4	2	2	3	3	4	4	4	4	4	4	4	3	4	3	5	1	4	1	2	5	5	4	4	4	5
1165	0	46	30	1	4	4	3	.	.	.	.	.	.	4	4	2	2	3	2	3	3	3	1	.	.	.	.	.	3	3	3	3
1166	0	46	100	1	5	5	3	2	2	3	3	3	3	4	4	4	3	3	3	3	3	3	1	4	2	4	4	4	4	4	3	4
1173	0	45	75	1	5	5	4	3	4	4	4	4	4	5	5	4	3	3	3	4	4	4	1	5	3	3	3	3	5	5	5	5
1175	1	60	55	0	4	4	4	4	4	4	2	3	2	4	2	2	2	2	4	2	2	2	1	2	2	2	4	4	2	2	4	4
1176	0	85	55	0	5	5	4	3	4	3	3	3	3	4	4	3	2	3	4	3	3	4	1	3	3	3	3	3	5	5	5	5
1185	0	72	20	0	3	4	3	3	3	3	3	3	3	4	4	3	3	2	4	.	.	.	1	2	2	2	2	2	4	4	4	4
1186	1	55	90	1	4	4	4	3	4	4	4	4	4	4	4	4	3	4	4	4	4	4	1	3	3	3	4	5	5	5	5	5
1188	0	49	160	0	4	5	4	2	3	4	3	3	3	5	5	4	4	4	4	3	3	4	1	4	3	3	2	3	2	3	3	3
1189	0	70	70	0	3	4	3	3	2	2	2	2	2	3	3	1	1	1	1	3	3	3	1	1	1	1	1	1	1	1	1	1
1192	0	52	170	1	4	4	3	4	4	4	4	4	4	4	4	3	3	4	3	4	4	4	1	4	2	4	4	4	4	4	3	3
1196	0	20	10	0	4	4	3	3	3	3	3	3	3	4	4	3	4	4	3	3	3	3	1	4	3	4	4	4	4	4	4	4
1199	0	32	120	1	5	5	4	4	4	4	3	3	3	4	4	4	4	4	4	3	2	3	1	3	3	3	3	3	2	3	2	3
1205	0	48	25	1	4	4	3	4	3	4	4	2	2	3	4	3	4	3	3	2	2	3	1	4	2	3	3	4	2	3	4	2
1213	1	40	100	1	4	5	4	3	2	2	3	3	4	5	4	4	4	4	4	2	1	3	1	2	2	2	4	3	2	4	2	2
1217	1	60	30	1	4	4	4	3	3	4	4	3	4	4	4	3	4	3	3	3	3	3	1	3	2	2	4	4	3	5	5	5
1220	0	51	40	0	4	4	5	4	4	5	4	4	4	5	5	4	3	3	5	5	5	5	1	5	2	2	4	4	5	5	5	5
1221	1	.	30	0	5	5	4	2	2	3	3	1	2	4	5	4	4	4	4	3	3	3	1	5	5	5	.	.	5	.	5	.
1224	1	84	40	1	4	4	4	3	3	3	3	3	4	4	5	4	3	3	4	3	3	4	1	4	3	3	3	3	3	3	4	3
1226	1	67	70	1	.	.	4	4	4	4	3	3	2	4	4	3	4	4	2	3	3	2	1	4	2	3	2	2	1	2	2	2
1233	0	51	140	1	4	4	3	3	3	3	1	1	1	4	4	.	.	.	.	1	1	1	1	3	3	3	3	3	1	1	1	3
1234	1	48	150	1	5	5	5	4	4	4	4	4	5	5	5	4	3	4	3	4	4	4	1	4	3	4	4	4	4	4	4	4
1238	1	49	70	0	4	4	4	4	3	4	3	3	3	4	4	3	2	3	2	3	3	3	1	3	2	2	3	4	3	3	4	2
1243	1	28	55	1	3	4	3	3	3	2	2	3	3	3	3	3	3	3	3	3	3	3	1	4	4	4	4	4	3	3	3	3
1246	1	39	110	0	3	4	3	4	3	2	3	4	4	3	4	3	3	3	3	4	3	3	1	3	4	4	4	4	4	4	4	3
1261	1	42	85	1	4	4	3	3	3	4	3	3	3	5	5	3	3	2	3	3	2	3	1	3	3	3	3	3	3	3	3	3
1262	1	35	55	1	4	4	3	3	4	3	3	2	2	4	4	3	3	4	3	2	2	3	1	4	4	4	3	4	4	4	4	4
1265	0	54	110	1	3	4	3	3	3	3	3	3	3	3	5	3	2	2	3	2	1	1	1	2	3	2	3	4	4	4	4	4
1266	1	67	75	0	4	4	4	4	4	3	4	3	3	2	5	3	4	4	3	4	3	3	1	2	3	2	3	3	2	2	3	2
1267	0	76	30	1	4	4	4	4	4	4	3	3	4	3	4	4	3	4	4	4	4	4	1	4	2	4	4	4	4	4	3	4
1271	1	65	20	0	4	4	3	3	3	2	1	1	3	3	4	3	2	2	2	3	3	3	1	4	3	4	4	4	3	4	4	3
1275	1	48	90	1	3	4	2	2	2	2	3	1	1	2	4	3	3	2	2	2	1	1	1	3	3	3	3	3	3	3	3	3
1276	0	22	5	1	5	4	3	3	3	4	3	4	3	4	5	3	4	4	4	.	.	.	1	4	4	4	4	4	4	4	4	4
1277	1	43	40	0	5	5	4	5	5	4	3	3	3	4	4	4	4	4	4	3	3	4	1	4	2	4	3	4	4	4	4	4
1291	0	.	20	1	4	4	4	4	4	4	5	4	4	4	4	3	4	4	4	4	4	4	1	4	4	4	4	4	4	4	4	2
1294	1	48	200	1	4	4	4	3	4	3	3	3	4	5	5	4	4	4	3	3	3	4	1	3	2	2	4	4	5	5	5	5
1302	1	60	90	0	4	5	2	2	2	2	3	3	3	4	4	2	2	3	2	3	3	3	1	2	2	2	4	4	3	3	4	4
1312	1	43	140	1	5	5	4	3	3	4	3	4	4	5	5	4	4	4	4	4	4	4	1	4	4	4	4	4	4	4	3	4
1313	0	61	80	0	4	5	4	4	4	4	3	3	3	3	5	2	4	4	4	3	3	3	1	4	3	3	4	4	4	4	3	3
1324	0	44	75	0	5	5	4	4	5	4	4	4	4	5	5	3	4	4	4	4	4	3	1	5	4	5	5	5	5	5	4	5
1327	1	55	60	1	4	4	4	3	3	4	3	4	4	4	4	4	4	4	4	3	4	4	1	4	3	4	4	4	4	4	4	4
1329	1	47	70	1	5	5	4	4	4	4	4	3	4	5	5	4	4	4	4	3	3	3	1	3	3	3	4	4	5	5	5	5
1330	0	65	120	0	4	4	3	2	2	3	4	3	3	4	4	3	2	2	3	3	3	4	1	2	1	2	3	2	4	4	3	4
1333	1	43	120	1	4	4	3	3	3	3	3	3	3	4	5	3	3	3	3	3	3	3	1	4	4	4	4	4	4	4	3	4
1334	0	52	40	1	5	5	4	4	4	5	4	4	4	5	4	4	4	4	4	4	3	4	1	3	3	3	3	4	4	4	4	4
1338	0	57	25	1	5	5	4	4	4	4	4	4	4	4	4	4	3	3	3	4	4	4	1	4	4	4	4	4	4	4	4	4
1346	0	27	60	1	4	3	2	2	3	2	3	3	3	5	5	3	4	4	4	4	4	4	1	3	3	3	4	5	5	5	5	5
1348	0	60	95	1	4	4	4	4	4	3	3	2	2	4	4	4	4	4	3	4	3	3	1	4	4	4	4	4	4	4	4	4
1353	1	79	20	1	4	4	4	2	2	3	3	3	3	.	.	4	4	4	4	3	2	4	1	4	3	4	4	4	3	4	3	2
1366	0	55	130	1	5	4	4	5	5	4	4	3	4	5	5	5	4	4	5	4	5	5	1	5	5	5	5	5	5	5	5	5
1368	0	54	75	1	4	4	4	3	3	3	3	3	3	4	4	4	4	4	2	3	3	3	1	4	4	4	3	4	4	4	4	3
1370	0	46	90	1	4	5	4	3	4	4	4	4	4	.	.	4	4	4	4	4	4	4	1	4	2	4	4	4	4	4	4	4
1371	1	51	85	0	5	5	4	3	4	4	3	4	4	4	4	3	5	4	4	4	4	4	1	4	3	4	4	4	4	4	4	3
1374	1	41	95	1	4	4	3	3	3	3	4	3	3	3	4	3	3	3	3	3	3	3	1	3	3	3	3	3	4	4	4	4
1381	1	41	120	1	.	.	4	4	4	4	3	3	3	4	4	4	4	4	4	4	4	4	1	4	3	3	4	4	4	4	4	4
1398	0	47	65	1	4	4	4	4	4	4	3	2	2	4	4	3	3	3	3	3	3	3	1	3	3	3	3	4	4	4	4	4
1400	0	39	55	1	5	4	3	3	3	3	3	3	3	5	5	4	4	4	3	4	4	4	1	4	4	4	4	4	4	4	4	4
1401	1	84	75	1	4	4	4	4	4	4	4	3	4	4	4	3	3	3	3	4	4	4	1	4	4	4	4	4	4	4	4	4
1406	0	68	.	1	3	5	3	4	4	3	2	2	1	5	5	4	3	4	2	4	4	4	1	4	3	4	3	3	3	4	4	3
1409	0	43	180	1	3	4	3	3	3	2	3	3	3	4	4	2	2	2	2	3	3	3	1	3	2	3	4	4	2	3	4	2
1412	0	36	95	1	4	3	4	4	4	3	4	3	3	4	4	4	4	4	3	3	2	2	1	4	3	4	4	4	2	3	4	2
1415	1	47	90	0	5	5	4	3	3	3	3	3	3	4	4	4	3	3	4	4	4	4	1	4	2	3	4	4	3	4	3	3
1426	0	29	100	1	5	5	1	1	1	1	3	3	3	5	5	2	2	2	3	4	4	4	1	3	3	3	3	4	3	3	3	3
1432	1	73	.	1	4	4	3	4	3	3	4	4	4	4	4	3	3	3	4	4	4	4	1	4	4	4	4	4	4	4	4	4
1438	1	52	15	1	3	4	4	4	4	3	2	2	2	3	4	4	3	3	2	3	3	3	1	4	2	2	4	4	4	4	4	4
1439	0	33	50	1	4	4	4	4	4	2	.	.	.	3	2	2	2	2	2	3	3	3	1	3	3	2	4	3	3	3	4	4
1441	0	76	40	1	4	4	4	4	4	4	4	3	4	4	4	4	4	3	3	4	4	4	1	3	3	3	3	3	4	4	4	4
1454	0	22	25	1	4	5	4	3	3	3	3	4	4	3	5	4	4	4	3	3	4	4	1	3	2	3	3	3	4	4	4	4
1471	0	42	30	0	4	4	3	2	2	2	4	4	4	5	5	3	4	4	4	5	5	5	1	5	2	5	5	5	5	5	5	5
1473	1	42	50	1	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	3	3	1	3	3	3	3	4	4	4	4	4
1476	0	23	100	0	3	3	4	4	4	4	3	3	3	5	5	5	4	4	4	3	3	3	1	5	2	4	3	2	3	4	4	2
1481	0	41	35	1	5	4	4	4	4	4	4	4	4	4	5	4	4	4	4	4	4	4	1	4	4	4	4	4	4	4	4	4
1482	0	34	30	1	5	5	4	4	4	4	4	3	4	5	5	3	3	4	3	4	4	4	1	3	3	3	3	3	3	3	3	3
1486	0	37	180	1	4	4	2	4	4	2	3	2	1	.	.	3	2	2	2	3	3	2	1	3	2	3	3	4	3	3	4	3
1491	0	54	35	1	4	4	4	4	4	4	3	4	4	5	4	4	4	4	4	4	4	4	1	2	2	3	4	4	2	2	4	2
1495	1	63	130	1	4	4	4	.	4	4	4	3	4	4	4	4	4	4	4	4	4	3	1	3	3	3	3	3	3	3	3	3
1497	1	74	25	0	.	.	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	1	3	3	3	3	3	3	3	3	3
1504	0	56	95	1	4	4	4	4	4	3	3	3	4	4	4	4	4	4	4	4	4	4	1	4	3	4	4	4	.	.	.	.
1518	0	43	90	1	4	5	4	4	3	3	3	2	4	5	5	4	4	5	4	4	4	4	1	.	.	.	.	.	4	4	4	2
1526	0	38	25	0	4	5	4	4	4	4	5	5	5	4	4	4	3	3	3	3	3	3	1	3	3	3	3	3	3	3	3	3
1530	1	26	30	0	4	4	4	2	2	3	4	4	4	3	4	2	2	2	2	4	3	4	1	.	.	.	.	.	4	3	4	3
1532	1	41	90	1	5	4	3	2	2	2	3	3	4	5	4	3	3	3	3	4	3	4	1	3	2	3	3	4	4	4	4	3
1533	1	33	10	1	4	4	4	2	2	5	3	3	4	4	4	4	4	4	4	3	3	4	1	3	3	3	3	4	4	4	4	4
1535	0	77	.	1	4	4	4	3	3	4	3	3	4	4	5	4	4	4	4	.	.	5	1	3	3	3	3	3	4	4	4	4
1536	1	44	30	0	2	4	3	3	3	3	3	3	3	2	4	4	3	3	3	3	3	3	1	3	3	3	3	5	4	4	4	4
1539	1	29	80	1	4	5	4	3	4	2	3	2	3	4	4	3	4	4	3	3	3	4	1	4	3	4	4	4	3	3	4	2
1544	1	56	85	1	2	3	2	4	4	2	3	3	3	1	5	1	2	3	3	3	3	3	1	3	2	3	4	5	4	4	4	4
1547	0	60	110	1	3	4	4	3	4	4	3	3	3	4	4	3	3	3	3	3	3	3	1	4	3	4	4	4	4	3	3	3
1549	1	48	75	1	5	5	4	3	4	4	4	4	4	5	5	4	3	3	4	4	4	4	1	1	1	1	4	5	5	5	3	4
1556	0	42	45	1	5	5	2	2	4	3	4	4	4	4	4	4	4	4	4	4	3	4	1	3	2	3	4	5	4	4	4	4
1567	1	74	.	0	4	4	4	4	4	3	4	3	4	4	4	4	4	4	3	4	4	4	1	4	3	4	4	4	4	4	4	4
1569	1	63	75	1	5	5	4	4	4	4	4	4	4	5	5	4	5	5	5	4	4	4	1	5	3	4	5	5	3	4	4	4
1583	1	44	85	1	4	4	2	3	3	2	2	1	1	4	4	2	3	3	4	2	2	2	1	3	1	3	2	3	3	3	3	3
1584	0	41	.	1	4	4	3	3	3	2	3	3	3	4	4	3	3	3	3	3	3	3	1	3	3	3	3	4	3	3	4	4
1585	0	50	90	1	4	4	4	4	4	4	3	3	3	4	4	4	4	4	3	4	3	4	1	4	3	4	4	4	5	4	4	4
1591	0	55	120	0	3	3	3	3	4	3	3	3	3	4	4	3	4	4	3	3	3	4	1	4	3	3	4	3	3	4	4	3
1596	1	39	100	0	4	4	4	3	3	3	3	3	3	4	4	2	2	1	3	3	3	2	1	2	2	2	3	3	2	3	2	.
1601	0	41	85	1	5	5	4	3	3	2	4	4	4	5	5	4	4	4	4	4	4	4	1	5	5	5	3	5	5	5	5	3
1610	0	37	.	1	5	5	3	3	3	4	4	2	2	5	5	.	.	.	.	1	1	1	1	1	3	3	3	1	1	1	1	1
1615	0	56	55	1	3	4	4	3	4	4	3	3	3	4	5	4	4	3	4	3	3	3	1	4	4	4	5	5	5	5	2	5
1616	1	66	.	1	4	4	.	4	4	4	3	2	2	4	4	2	4	4	3	3	3	3	1	4	3	4	4	4	2	2	4	2
1620	0	51	100	0	4	4	4	2	2	2	3	3	3	5	4	4	4	4	4	4	4	4	1	4	2	2	4	4	4	4	4	4
1624	0	66	75	1	4	5	3	3	3	3	4	4	4	3	5	3	3	3	3	4	4	4	1	4	4	4	4	4	5	5	2	4
1625	0	55	60	1	5	5	3	1	1	1	3	3	3	5	5	2	2	2	2	3	3	4	1	4	1	5	5	5	4	4	5	.
1626	0	49	75	1	3	4	4	3	2	3	3	3	4	1	4	3	2	2	3	1	1	3	1	3	1	1	4	4	1	1	5	1
1629	0	52	90	1	4	4	4	4	4	4	3	4	4	5	5	4	3	3	4	4	4	4	1	4	3	3	4	4	5	5	5	5
1633	1	31	130	1	4	4	4	3	3	3	4	4	4	4	4	4	4	4	3	3	4	4	1	.	.	.	.	.	.	.	.	.
1645	0	50	75	1	3	4	3	3	3	3	3	3	3	4	4	3	3	3	3	4	4	3	1	4	3	3	4	4	3	3	3	2
1654	1	40	65	0	2	3	3	2	2	2	3	2	3	2	4	2	2	2	2	2	2	2	1	2	2	3	4	3	2	2	4	3
1656	0	40	75	1	4	5	3	2	2	2	3	3	4	4	4	2	3	3	2	3	2	3	1	3	3	3	4	4	4	4	4	4
1661	1	35	55	1	4	4	4	4	4	4	4	4	4	5	5	4	4	4	4	4	4	4	1	4	3	4	4	4	4	4	4	4
1668	0	49	40	1	5	5	2	3	3	3	3	3	3	4	3	2	2	2	3	3	3	3	1	1	1	1	1	1	1	1	1	1
1684	0	52	50	1	5	4	4	3	3	4	4	4	4	5	4	4	4	2	4	.	.	.	1	.	.	.	.	.	5	5	5	5
1688	1	52	80	1	1	4	.	.	.	.	.	.	.	4	4	4	4	4	3	3	3	3	1	3	1	1	5	5	1	4	3	4
1693	0	56	.	1	5	5	4	4	3	4	3	3	3	4	4	4	4	4	4	4	4	4	1	3	3	3	3	1	1	1	1	2
1700	0	45	180	1	5	5	4	4	4	4	4	3	3	4	4	4	4	4	4	4	4	4	1	3	3	3	3	3	4	4	4	4
1702	0	40	10	0	4	2	4	2	4	2	3	3	4	4	4	.	.	.	.	4	4	4	1	3	3	3	3	3	4	4	4	4
1706	1	74	30	1	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	1	3	4	4	4	4	3	3	3	3
1718	1	25	70	1	4	4	3	4	3	3	4	3	3	4	4	4	3	4	4	4	4	4	1	4	2	3	4	2	.	.	.	.
1728	0	14	140	1	3	4	4	4	4	4	4	3	4	4	4	4	4	4	4	4	4	4	1	4	4	4	3	4	3	4	4	4
1751	0	22	.	0	4	4	4	3	3	3	3	3	3	4	4	4	3	4	4	.	2	3	1	4	2	4	4	4	2	2	.	2
1756	0	.	120	1	4	4	4	3	4	3	3	4	4	4	5	4	2	2	4	3	3	4	1	4	3	3	3	3	5	5	5	4
1758	1	64	30	1	5	5	3	2	2	4	3	3	3	4	4	5	4	4	4	4	4	5	1	4	3	4	4	4	4	4	4	4
1761	1	68	250	1	5	4	3	3	3	3	3	3	3	4	4	3	3	3	3	3	3	3	1	3	3	4	3	3	2	2	3	2
1762	1	67	40	1	4	4	3	4	2	3	3	3	4	4	4	4	2	2	2	4	4	4	1	4	1	2	2	3	4	4	4	4
1771	0	58	.	1	5	5	4	3	4	4	3	4	3	4	4	4	3	3	4	3	3	3	1	4	3	4	4	4	.	.	.	.
1774	0	54	.	0	5	5	4	4	4	3	4	4	4	3	4	4	4	4	3	4	4	4	1	2	2	2	3	2	1	1	1	1
1778	0	20	.	1	5	5	3	3	3	4	3	3	3	3	5	3	3	3	3	4	4	3	1	4	2	2	4	4	4	4	4	4
1788	0	47	.	0	4	4	4	3	3	4	3	3	3	4	4	3	4	3	4	3	3	4	1	4	3	4	4	4	3	3	3	3
1790	0	47	200	1	5	5	2	2	2	2	3	3	4	4	5	2	4	4	2	.	.	.	1	3	2	2	2	2	1	2	1	1
1795	1	58	200	0	4	4	3	3	3	3	4	3	3	4	4	3	3	3	3	.	.	.	1	4	4	4	4	4	4	4	4	4
1806	0	42	130	0	4	5	3	3	3	2	3	3	3	4	4	3	3	3	3	3	4	4	1	4	3	4	3	4	4	4	4	4
1813	0	49	40	1	4	4	3	3	3	3	4	2	2	4	4	4	4	4	4	4	4	4	1	4	3	4	4	4	5	5	5	5
1814	0	.	.	1	4	4	2	4	3	3	3	3	3	3	4	2	3	3	3	.	.	.	1	3	3	3	3	4	3	3	4	3
1818	1	30	180	0	.	.	4	4	3	4	3	3	3	4	4	4	4	4	3	1	2	3	1	4	4	4	4	3	4	4	4	4
1820	0	54	55	1	3	5	3	3	3	2	3	3	3	5	5	2	2	2	3	3	3	3	1	3	2	3	3	5	5	3	5	5
1846	0	78	15	1	5	5	5	5	5	5	4	3	3	5	5	5	5	5	5	5	5	5	1	5	5	5	5	5	5	5	5	5
1848	1	34	10	0	2	3	3	3	2	2	3	4	4	2	4	.	3	3	2	4	4	4	1	2	2	2	4	4	4	4	4	4
1852	0	61	65	0	4	4	3	3	3	3	4	4	4	4	4	.	.	.	.	4	4	4	1	3	3	3	3	3	4	4	4	4
1855	1	41	100	1	5	5	4	4	4	4	2	1	1	4	4	4	4	4	4	3	3	3	1	4	3	4	4	4	4	4	4	4
1867	1	63	50	1	5	5	4	4	4	4	4	4	4	5	5	4	4	3	4	4	5	5	1	4	2	4	4	5	4	4	4	4
1885	0	70	10	0	4	5	4	4	4	4	4	4	4	4	4	3	3	3	3	4	4	4	1	4	3	4	4	4	3	2	3	2
1890	0	55	80	1	5	5	5	5	5	4	4	4	4	5	5	5	4	4	5	4	5	5	1	5	5	5	5	5	5	5	5	5
1892	0	71	20	1	4	4	4	3	4	4	4	4	4	4	4	4	3	3	4	4	4	4	1	3	3	3	3	4	4	4	4	4
1896	1	31	95	1	4	4	4	4	4	3	4	3	4	4	4	3	3	3	3	3	4	4	1	3	2	2	4	4	2	3	4	3
1901	1	39	250	0	5	5	4	4	4	4	4	4	4	4	5	4	4	4	4	3	3	3	1	4	2	3	3	4	5	5	5	5
1904	0	59	50	0	5	5	4	4	4	3	4	4	4	5	5	4	4	4	4	4	4	4	1	.	.	.	.	.	.	.	.	.
1905	0	46	40	1	.	.	3	4	4	4	3	3	4	5	5	4	4	4	3	4	3	4	1	4	3	4	4	4	4	4	4	4
1915	0	63	50	0	5	5	4	3	3	5	3	3	3	4	4	4	3	3	5	3	3	3	1	3	1	3	4	4	4	5	5	5
1921	0	45	70	0	4	4	3	4	3	3	2	2	2	4	4	3	3	3	2	3	3	3	1	4	2	3	2	2	2	2	2	2
1937	0	49	70	1	5	5	3	2	3	3	3	3	4	4	4	3	3	2	3	3	3	3	1	4	3	3	3	4	4	4	4	3
1940	0	40	150	1	4	4	4	4	4	4	4	4	4	4	5	4	4	4	4	3	3	3	1	4	4	4	4	4	4	4	4	4
1943	0	48	225	1	4	4	2	4	4	2	3	3	3	3	3	2	1	5	3	.	.	.	1	3	3	3	3	3	5	5	5	5
1946	0	78	45	1	5	4	4	4	5	3	2	3	3	5	5	4	4	4	5	.	.	.	1	.	.	.	.	.	4	4	4	3
1952	1	48	20	1	5	5	2	1	1	2	3	2	2	4	3	1	1	1	2	2	3	3	1	2	2	2	2	2	2	3	3	2
1958	1	41	60	1	1	1	1	1	1	1	3	2	2	3	4	2	2	1	2	3	3	3	1	1	2	2	2	2	2	2	3	1
1961	1	30	55	1	4	5	4	4	3	4	3	3	4	4	4	3	4	4	4	3	3	4	1	4	2	2	4	3	2	2	2	2
1963	1	19	.	0	4	4	4	3	3	4	3	2	4	5	5	2	1	2	2	3	3	4	1	3	2	2	3	3	4	4	4	4
1968	1	35	100	1	5	5	2	1	1	2	3	3	3	4	4	1	3	3	3	3	2	3	1	4	1	1	2	1	1	1	1	1
1969	0	44	.	1	5	5	3	3	4	4	3	3	4	3	5	3	3	3	3	3	3	3	1	4	4	3	4	4	3	2	4	1
1972	0	48	120	1	5	5	4	3	3	4	3	3	4	4	5	4	4	3	4	3	3	3	1	4	4	4	4	4	3	3	2	2
1973	0	52	95	1	4	4	4	4	3	4	3	4	4	5	5	4	3	4	3	4	3	4	1	3	2	3	4	4	4	5	5	4
1974	1	59	70	0	4	4	3	4	4	2	2	4	4	3	4	.	.	.	.	3	3	4	1	4	2	3	4	4	4	4	4	4
1978	1	.	50	1	5	4	3	3	4	3	4	3	4	5	4	4	3	3	4	4	4	4	1	4	3	3	3	3	4	4	4	4
